Project,Package,Class,Method,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
camel-language-server,com.github.cameltooling.lsp.internal.parser,CamelKModelineParser,retrieveModelineCamelKStart,12,4,1,27,0,,
camel-language-server,com.github.cameltooling.lsp.internal.parser,CamelKModelineParser,isOnCamelKModeline,3,1,2,38,0,com.github.cameltooling.lsp.internal.parser.CamelKModelineParser,com.github.cameltooling.lsp.internal.parser.CamelKModelineParser
camel-language-server,com.github.cameltooling.lsp.internal.parser,CamelYamlDSLParser,getCamelComponentUri,11,3,2,41,0,com.github.cameltooling.lsp.internal.parser.CamelYamlDSLParser,com.github.cameltooling.lsp.internal.parser.CamelYamlDSLParser
camel-language-server,com.github.cameltooling.lsp.internal.parser,CamelYamlDSLParser,createCamelURIInstance,9,1,3,53,0,com.github.cameltooling.lsp.internal.parser.CamelYamlDSLParser,com.github.cameltooling.lsp.internal.parser.CamelYamlDSLParser; com.github.cameltooling.lsp.internal.parser.ParserFileHelperUtil; com.github.cameltooling.lsp.internal.instancemodel.CamelURIInstance
camel-language-server,com.github.cameltooling.lsp.internal.parser,CamelYamlDSLParser,getNonNullValue,6,2,1,65,0,,
camel-language-server,com.github.cameltooling.lsp.internal.parser,CamelYamlDSLParser,getStartCharacterInDocumentOnLinePosition,10,2,2,72,0,com.github.cameltooling.lsp.internal.parser.CamelYamlDSLParser,com.github.cameltooling.lsp.internal.parser.CamelYamlDSLParser; com.github.cameltooling.lsp.internal.parser.ParserFileHelperUtil
camel-language-server,com.github.cameltooling.lsp.internal.parser,CamelYamlDSLParser,getPositionInCamelURI,4,1,2,84,0,com.github.cameltooling.lsp.internal.parser.ParserFileHelperUtil,com.github.cameltooling.lsp.internal.parser.ParserFileHelperUtil; com.github.cameltooling.lsp.internal.parser.CamelYamlDSLParser
camel-language-server,com.github.cameltooling.lsp.internal.parser,CamelYamlDSLParser,getStringEncloser,10,3,1,90,0,com.github.cameltooling.lsp.internal.parser.CamelYamlDSLParser,com.github.cameltooling.lsp.internal.parser.CamelYamlDSLParser
camel-language-server,com.github.cameltooling.lsp.internal.parser,CamelYamlDSLParser,repairLostEscapeChars,22,6,2,101,0,,
camel-language-server,com.github.cameltooling.lsp.internal.parser,CamelYamlDSLParser,findStartPositionOfURI,19,4,1,123,0,com.github.cameltooling.lsp.internal.parser.CamelYamlDSLParser,com.github.cameltooling.lsp.internal.parser.CamelYamlDSLParser
camel-language-server,com.github.cameltooling.lsp.internal.parser,CamelYamlDSLParser,determineQuoteStartPos,26,7,2,141,0,,
camel-language-server,com.github.cameltooling.lsp.internal.parser,CamelYamlDSLParser,isStartOfUri,11,4,3,167,0,,
camel-language-server,com.github.cameltooling.lsp.internal.parser,CamelYamlDSLParser,getCorrespondingType,18,6,2,179,0,com.github.cameltooling.lsp.internal.parser.CamelYamlDSLParser,com.github.cameltooling.lsp.internal.parser.CamelYamlDSLParser
camel-language-server,com.github.cameltooling.lsp.internal.parser,CamelYamlDSLParser,parseYaml,5,1,1,196,0,com.github.cameltooling.lsp.internal.parser.CamelYamlDSLParser,com.github.cameltooling.lsp.internal.parser.CamelYamlDSLParser
camel-language-server,com.github.cameltooling.lsp.internal.parser,CamelYamlDSLParser,extractUriFromYamlData,9,2,1,202,0,com.github.cameltooling.lsp.internal.parser.CamelYamlDSLParser,com.github.cameltooling.lsp.internal.parser.CamelYamlDSLParser
camel-language-server,com.github.cameltooling.lsp.internal.parser,CamelYamlDSLParser,extractMapFromYaml,12,4,1,212,0,,
camel-language-server,com.github.cameltooling.lsp.internal.parser,NoopErrorHandler,warning,2,1,1,25,0,,
camel-language-server,com.github.cameltooling.lsp.internal.parser,NoopErrorHandler,error,2,1,1,30,0,,
camel-language-server,com.github.cameltooling.lsp.internal.parser,NoopErrorHandler,fatalError,2,1,1,35,0,,
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserFileHelper,getCamelComponentUri,0,1,2,28,0,,
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserFileHelper,getCamelComponentUri,3,1,2,30,0,com.github.cameltooling.lsp.internal.parser.ParserFileHelperUtil,com.github.cameltooling.lsp.internal.parser.ParserFileHelperUtil
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserFileHelper,isBetween,3,1,3,34,0,,
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserFileHelper,createCamelURIInstance,0,1,3,38,0,,
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserFileHelper,getPositionInCamelURI,0,1,2,40,0,,
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserFileHelperFactory,getCorrespondingParserFileHelper,3,1,2,36,0,com.github.cameltooling.lsp.internal.parser.fileparserhelper.ParserChainOfResponsibility,com.github.cameltooling.lsp.internal.parser.fileparserhelper.ParserChainOfResponsibility
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserFileHelperFactory,isProbablyCamelFile,4,1,1,40,0,com.github.cameltooling.lsp.internal.parser.ParserFileHelperFactory,com.github.cameltooling.lsp.internal.parser.ParserFileHelperFactory
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserFileHelperFactory,isCamelXMLDSL,8,1,2,51,0,com.github.cameltooling.lsp.internal.parser.ParserXMLFileHelper,com.github.cameltooling.lsp.internal.parser.ParserXMLFileHelper
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserFileHelperFactory,isCamelYamlDSL,3,1,2,60,0,com.github.cameltooling.lsp.internal.parser.ParserFileHelperFactory,com.github.cameltooling.lsp.internal.parser.ParserFileHelperFactory
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserFileHelperFactory,isYamlFileOfCRDType,3,1,2,71,0,com.github.cameltooling.lsp.internal.parser.ParserFileHelperFactory,com.github.cameltooling.lsp.internal.parser.ParserFileHelperFactory
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserFileHelperFactory,hasYamlExtension,3,1,1,76,0,,
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserFileHelperFactory,isYamlFileWithCamelKModelineLike,3,1,2,80,0,com.github.cameltooling.lsp.internal.parser.ParserFileHelperFactory,com.github.cameltooling.lsp.internal.parser.ParserFileHelperFactory
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserFileHelperFactory,isYamlFileWithCamelKShebang,3,1,2,84,0,com.github.cameltooling.lsp.internal.parser.ParserFileHelperFactory,com.github.cameltooling.lsp.internal.parser.ParserFileHelperFactory
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserFileHelperFactory,isPotentiallyCamelJavaDSL,3,1,2,88,0,,
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserFileHelperFactory,isHighProbabilityCamelJavaDSL,4,1,2,93,0,com.github.cameltooling.lsp.internal.parser.ParserFileHelperFactory,com.github.cameltooling.lsp.internal.parser.ParserFileHelperFactory
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserFileHelperUtil,getLine,3,1,2,24,0,com.github.cameltooling.lsp.internal.parser.ParserFileHelperUtil,com.github.cameltooling.lsp.internal.parser.ParserFileHelperUtil
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserFileHelperUtil,getLine,3,1,2,28,0,,
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserFileHelperUtil,getLine,7,2,2,32,0,,
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserJavaFileHelper,getCamelComponentUri,15,4,2,32,0,com.github.cameltooling.lsp.internal.parser.ParserFileHelper,com.github.cameltooling.lsp.internal.parser.ParserFileHelper; com.github.cameltooling.lsp.internal.parser.ParserJavaFileHelper
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserJavaFileHelper,getEnclosingStringCharacter,3,1,0,49,0,,
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserJavaFileHelper,getCorrespondingMethodName,9,3,2,53,0,com.github.cameltooling.lsp.internal.parser.ParserJavaFileHelper,com.github.cameltooling.lsp.internal.parser.ParserJavaFileHelper
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserJavaFileHelper,createCamelURIInstance,7,1,3,63,0,com.github.cameltooling.lsp.internal.instancemodel.CamelURIInstance,com.github.cameltooling.lsp.internal.instancemodel.CamelURIInstance; com.github.cameltooling.lsp.internal.parser.ParserJavaFileHelper
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserJavaFileHelper,getStartCharacterInDocumentOnLinePosition,4,1,2,72,0,com.github.cameltooling.lsp.internal.parser.ParserFileHelperUtil,com.github.cameltooling.lsp.internal.parser.ParserFileHelperUtil; com.github.cameltooling.lsp.internal.parser.ParserJavaFileHelper
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserJavaFileHelper,getPositionInCamelURI,4,1,2,77,0,com.github.cameltooling.lsp.internal.parser.ParserFileHelperUtil,com.github.cameltooling.lsp.internal.parser.ParserFileHelperUtil; com.github.cameltooling.lsp.internal.parser.ParserJavaFileHelper
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserXMLFileHelper,getCamelComponentUri,17,4,2,67,0,com.github.cameltooling.lsp.internal.parser.ParserFileHelper,com.github.cameltooling.lsp.internal.parser.ParserFileHelper
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserXMLFileHelper,getCorrespondingCamelNodeForCompletion,16,2,2,84,0,com.github.cameltooling.lsp.internal.parser.ParserXMLFileHelper,com.github.cameltooling.lsp.internal.parser.ParserXMLFileHelper
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserXMLFileHelper,hasElementFromCamelNamespace,20,4,1,104,0,com.github.cameltooling.lsp.internal.parser.ParserXMLFileHelper,com.github.cameltooling.lsp.internal.parser.ParserXMLFileHelper
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserXMLFileHelper,findElementAtLine,15,4,2,125,0,com.github.cameltooling.lsp.internal.parser.ParserXMLFileHelper,com.github.cameltooling.lsp.internal.parser.ParserXMLFileHelper; com.github.cameltooling.lsp.internal.parser.ParserFileHelper
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserXMLFileHelper,hasElementFromCamelNameSpaces,10,3,1,142,0,,
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserXMLFileHelper,getRouteNodes,3,1,1,155,0,com.github.cameltooling.lsp.internal.parser.ParserXMLFileHelper,com.github.cameltooling.lsp.internal.parser.ParserXMLFileHelper
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserXMLFileHelper,getCamelContextNodes,3,1,1,159,0,com.github.cameltooling.lsp.internal.parser.ParserXMLFileHelper,com.github.cameltooling.lsp.internal.parser.ParserXMLFileHelper
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserXMLFileHelper,getNodesOfType,12,3,2,163,0,com.github.cameltooling.lsp.internal.parser.ParserXMLFileHelper,com.github.cameltooling.lsp.internal.parser.ParserXMLFileHelper
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserXMLFileHelper,getDocumentWithLineInformation,3,1,1,175,0,,
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserXMLFileHelper,createCamelURIInstance,8,1,3,179,0,com.github.cameltooling.lsp.internal.parser.ParserXMLFileHelper,com.github.cameltooling.lsp.internal.parser.ParserXMLFileHelper; com.github.cameltooling.lsp.internal.instancemodel.CamelURIInstance
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserXMLFileHelper,getStartCharacterInDocumentOnLinePosition,3,1,2,189,0,com.github.cameltooling.lsp.internal.parser.ParserFileHelperUtil,com.github.cameltooling.lsp.internal.parser.ParserFileHelperUtil
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserXMLFileHelper,getPositionInCamelURI,3,1,2,193,0,com.github.cameltooling.lsp.internal.parser.ParserFileHelperUtil,com.github.cameltooling.lsp.internal.parser.ParserFileHelperUtil
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserXMLFileHelper,getAllEndpoints,6,2,1,198,0,com.github.cameltooling.lsp.internal.parser.ParserXMLFileHelper,com.github.cameltooling.lsp.internal.parser.ParserXMLFileHelper
